日期,时段,计划购电量kWh,充电量kWh,放电量kWh,计划净供给kWh,净负载预测kWh,紧急购电量kWh,储电量kWh
2025-07-17,20:50,1022.3541,0.0000,-0.0000,1022.3541,982.0143,0.0000,
2025-07-17,21:00,1042.4862,0.0000,0.0000,1042.4862,1005.9476,0.0000,
2025-07-17,21:10,1030.0991,0.0000,0.0000,1030.0991,999.7704,0.0000,
2025-07-17,21:20,1040.0705,0.0000,0.0000,1040.0705,1001.5157,0.0000,
2025-07-17,21:30,1057.6038,0.0000,0.0000,1057.6038,1020.8971,0.0000,
2025-07-17,21:40,1048.9672,0.0000,-0.0000,1048.9672,1015.2533,0.0000,
2025-07-17,21:50,975.5753,0.0000,-0.0000,975.5753,941.9988,0.0000,
2025-07-17,22:00,886.8566,0.0000,0.0000,886.8566,840.2473,0.0000,
2025-07-17,22:10,1662.7032,833.3333,0.0000,829.3698,801.0977,0.0000,
2025-07-17,22:20,824.8716,0.0000,0.0000,824.8716,799.5725,0.0000,
2025-07-17,22:30,913.2950,81.1561,0.0000,832.1389,790.8867,0.0000,
2025-07-17,22:40,1629.2663,833.3333,0.0000,795.9330,761.3404,4.0012,
2025-07-17,22:50,799.2764,0.0000,0.0000,799.2764,776.6682,10.8411,
2025-07-17,23:00,854.7108,0.0000,0.0000,854.7108,820.0158,0.0000,
2025-07-17,23:10,843.8916,0.0000,0.0000,843.8916,804.9923,0.0000,
2025-07-17,23:20,809.2225,0.0000,0.0000,809.2225,774.9697,0.0000,
2025-07-17,23:30,822.4848,0.0000,0.0000,822.4848,774.2907,0.0000,
2025-07-17,23:40,826.8994,0.0000,0.0000,826.8994,790.9772,27.2656,
2025-07-17,23:50,762.6099,0.0000,0.0000,762.6099,725.5653,13.8433,
2025-07-17,24:00,653.7563,0.0000,0.0000,653.7563,625.8373,0.0000,2773.0405
2025-07-18,00:10,669.2197,0.0000,0.0000,669.2197,634.9316,0.0000,
2025-07-18,00:20,1272.4456,636.4397,0.0000,636.0059,611.8450,0.0000,
2025-07-18,00:30,593.3145,0.0000,0.0000,593.3145,558.1757,0.0138,
2025-07-18,00:40,644.0403,0.0000,0.0000,644.0403,616.3224,0.0000,
2025-07-18,00:50,667.9163,0.0000,0.0000,667.9163,638.4013,0.0000,
2025-07-18,01:00,634.2644,0.0000,0.0000,634.2644,594.4932,0.0000,
2025-07-18,01:10,635.1348,0.0000,0.0000,635.1348,603.8268,0.0000,
2025-07-18,01:20,646.8917,0.0000,0.0000,646.8917,613.6912,0.0000,
2025-07-18,01:30,648.4033,0.0000,0.0000,648.4033,596.4103,0.0000,
2025-07-18,01:40,617.1160,0.0000,0.0000,617.1160,586.2934,0.0000,
2025-07-18,01:50,616.7131,0.0000,0.0000,616.7131,585.1670,0.0000,
2025-07-18,02:00,618.4933,0.0000,0.0000,618.4933,588.9181,0.0000,
2025-07-18,02:10,626.0869,0.0000,0.0000,626.0869,595.5939,0.0000,
2025-07-18,02:20,630.0251,0.0000,0.0000,630.0251,599.9522,0.0000,
2025-07-18,02:30,632.5352,0.0000,0.0000,632.5352,593.0470,0.0000,
2025-07-18,02:40,598.6904,0.0000,0.0000,598.6904,569.7716,0.0000,
2025-07-18,02:50,576.9090,0.0000,0.0000,576.9090,550.9655,0.0000,
2025-07-18,03:00,587.2546,0.0000,0.0000,587.2546,545.6549,0.0000,
2025-07-18,03:10,570.8208,0.0000,0.0000,570.8208,548.0911,0.0000,
2025-07-18,03:20,592.8658,0.0000,0.0000,592.8658,565.7548,0.0000,
2025-07-18,03:30,625.4249,0.0000,0.0000,625.4249,586.9769,0.0000,
2025-07-18,03:40,613.9347,0.0000,0.0000,613.9347,587.0728,0.0000,
2025-07-18,03:50,600.6803,0.0000,0.0000,600.6803,579.1973,0.0000,
2025-07-18,04:00,602.6847,0.0000,0.0000,602.6847,569.2267,0.0000,
2025-07-18,04:10,573.5702,0.0000,0.0000,573.5702,550.6531,0.0000,
2025-07-18,04:20,564.8009,0.0000,0.0000,564.8009,535.4231,0.0000,
2025-07-18,04:30,558.9822,0.0000,0.0000,558.9822,537.3139,10.1828,
2025-07-18,04:40,580.8921,0.0000,0.0000,580.8921,555.7496,0.0000,
2025-07-18,04:50,572.8022,0.0000,0.0000,572.8022,549.3560,0.0000,
2025-07-18,05:00,553.0753,0.0000,0.0000,553.0753,520.7279,0.0000,
2025-07-18,05:10,526.0017,0.0000,0.0000,526.0017,502.9211,0.0000,
2025-07-18,05:20,516.9233,0.0000,0.0000,516.9233,486.8085,0.0000,
2025-07-18,05:30,469.0730,0.0000,0.0000,469.0730,449.4904,0.0000,
2025-07-18,05:40,1246.2749,833.3333,0.0000,412.9416,385.8629,7.2826,
2025-07-18,05:50,0.0000,0.0000,386.0091,386.0091,359.4154,0.0000,
2025-07-18,06:00,0.0000,0.0000,403.6525,403.6525,362.5889,0.0000,
2025-07-18,06:10,0.0000,0.0000,358.2161,358.2161,320.2316,0.0000,
2025-07-18,06:20,0.0000,0.0000,287.2971,287.2971,240.2194,0.0000,
2025-07-18,06:30,0.0000,0.0000,210.4128,210.4128,165.7373,0.0000,
2025-07-18,06:40,0.0000,0.0000,193.8858,193.8858,141.2781,0.0000,
2025-07-18,06:50,0.0000,0.0000,215.5201,215.5201,160.8964,0.0000,
2025-07-18,07:00,0.0000,0.0000,237.4402,237.4402,175.3690,0.0000,
2025-07-18,07:10,0.0000,0.0000,182.6413,182.6413,125.5930,0.0000,
2025-07-18,07:20,0.0000,0.0000,89.8111,89.8111,35.6197,0.0000,
2025-07-18,07:30,0.0000,0.0000,28.6643,28.6643,-35.7294,1.3619,
2025-07-18,07:40,0.0000,0.0000,12.7022,12.7022,-48.7061,0.0000,
2025-07-18,07:50,0.0000,-0.0000,0.0000,0.0000,-89.7524,0.0000,
2025-07-18,08:00,0.0000,1.0714,0.0000,-1.0714,-170.3325,0.0000,
2025-07-18,08:10,0.0000,56.8128,0.0000,-56.8128,-219.3805,0.0000,
2025-07-18,08:20,0.0000,122.9611,0.0000,-122.9611,-261.2207,0.0000,
2025-07-18,08:30,0.0000,170.8469,0.0000,-170.8469,-318.1502,0.0000,
2025-07-18,08:40,0.0000,196.3437,0.0000,-196.3437,-371.7675,0.0000,
2025-07-18,08:50,0.0000,177.3698,0.0000,-177.3698,-354.4986,0.0000,
2025-07-18,09:00,0.0000,175.8723,0.0000,-175.8723,-310.3854,25.5827,
2025-07-18,09:10,0.0000,182.0853,0.0000,-182.0853,-355.0502,0.0000,
2025-07-18,09:20,0.0000,196.9862,0.0000,-196.9862,-400.8885,0.0000,
2025-07-18,09:30,0.0000,164.4456,0.0000,-164.4456,-419.6224,0.0000,
2025-07-18,09:40,0.0000,212.0881,0.0000,-212.0881,-468.4246,0.0000,
2025-07-18,09:50,0.0000,229.6955,0.0000,-229.6955,-503.1962,0.0000,
2025-07-18,10:00,0.0000,251.9290,0.0000,-251.9290,-519.1373,0.0000,
2025-07-18,10:10,0.0000,268.7347,0.0000,-268.7347,-555.3624,0.0000,
2025-07-18,10:20,0.0000,304.5414,0.0000,-304.5414,-566.3755,0.0000,
2025-07-18,10:30,0.0000,246.1756,0.0000,-246.1756,-555.2763,0.0000,
2025-07-18,10:40,0.0000,304.2988,0.0000,-304.2988,-577.1722,0.0000,
2025-07-18,10:50,0.0000,296.1212,0.0000,-296.1212,-613.7303,0.0000,
2025-07-18,11:00,0.0000,266.4739,0.0000,-266.4739,-636.9612,0.0000,
2025-07-18,11:10,0.0000,349.7088,0.0000,-349.7088,-641.5934,0.0000,
2025-07-18,11:20,0.0000,288.8636,0.0000,-288.8636,-672.0267,0.0000,
2025-07-18,11:30,0.0000,325.1527,0.0000,-325.1527,-710.1501,0.0000,
2025-07-18,11:40,0.0000,384.2416,0.0000,-384.2416,-694.2319,0.0000,
2025-07-18,11:50,0.0000,441.2357,0.0000,-441.2357,-683.8984,0.0000,
2025-07-18,12:00,0.0000,451.1863,0.0000,-451.1863,-691.2966,0.0000,
2025-07-18,12:10,0.0000,446.6908,0.0000,-446.6908,-674.1678,0.0000,
2025-07-18,12:20,0.0000,441.1929,0.0000,-441.1929,-683.1179,0.0000,
2025-07-18,12:30,0.0000,478.4066,0.0000,-478.4066,-700.0941,0.0000,
2025-07-18,12:40,0.0000,406.3093,0.0000,-406.3093,-652.0482,0.0000,
2025-07-18,12:50,0.0000,202.4181,0.0000,-202.4181,-613.4526,0.0000,
2025-07-18,13:00,0.0000,225.3967,0.0000,-225.3967,-618.0120,0.0000,
2025-07-18,13:10,0.0000,294.8037,0.0000,-294.8037,-624.1729,0.0000,
2025-07-18,13:20,0.0000,273.7362,0.0000,-273.7362,-605.7952,0.0000,
2025-07-18,13:30,0.0000,297.0843,0.0000,-297.0843,-581.8743,0.0000,
2025-07-18,13:40,0.0000,298.7404,0.0000,-298.7404,-586.9155,0.0000,
2025-07-18,13:50,0.0000,298.1432,0.0000,-298.1432,-559.7897,0.0000,
2025-07-18,14:00,0.0000,272.0514,0.0000,-272.0514,-506.0453,0.0000,
2025-07-18,14:10,0.0000,176.2002,0.0000,-176.2002,-486.2061,0.0000,
2025-07-18,14:20,0.0000,123.8338,0.0000,-123.8338,-422.7989,0.0000,
2025-07-18,14:30,0.0000,132.6095,0.0000,-132.6095,-344.4650,0.0000,
2025-07-18,14:40,0.0000,124.4123,0.0000,-124.4123,-356.4971,0.0000,
2025-07-18,14:50,0.0000,109.3956,0.0000,-109.3956,-313.1783,0.0000,
2025-07-18,15:00,0.0000,-0.0000,0.0000,0.0000,-205.6233,0.0000,
2025-07-18,15:10,0.0000,0.0000,-0.0000,0.0000,-174.4805,0.0000,
2025-07-18,15:20,0.0000,-0.0000,0.0000,0.0000,-157.0026,0.0000,
2025-07-18,15:30,0.0000,-0.0000,0.0000,0.0000,-106.2322,0.0000,
2025-07-18,15:40,0.0000,0.0000,-0.0000,0.0000,-46.0658,0.0000,
2025-07-18,15:50,59.9892,0.0000,-0.0000,59.9892,-6.3274,3.0505,
2025-07-18,16:00,80.4802,0.0000,-0.0000,80.4802,30.0431,49.9444,
2025-07-18,16:10,152.0610,0.0000,-0.0000,152.0610,101.5549,0.0000,
2025-07-18,16:20,199.3451,0.0000,-0.0000,199.3451,146.8273,0.0000,
2025-07-18,16:30,239.6974,0.0000,-0.0000,239.6974,187.0000,0.0000,
2025-07-18,16:40,343.7251,0.0000,-0.0000,343.7251,292.3416,0.0000,
2025-07-18,16:50,350.0778,0.0000,-0.0000,350.0778,307.0694,0.0000,
2025-07-18,17:00,288.1873,0.0000,-0.0000,288.1873,233.8282,0.0000,
2025-07-18,17:10,292.9467,0.0000,-0.0000,292.9467,243.3880,0.0000,
2025-07-18,17:20,350.5041,0.0000,-0.0000,350.5041,314.8689,0.0000,
2025-07-18,17:30,437.7946,0.0000,-0.0000,437.7946,385.2682,0.0000,
2025-07-18,17:40,471.7321,0.0000,0.0000,471.7321,421.4160,0.0000,
2025-07-18,17:50,515.6256,0.0000,-0.0000,515.6256,473.6011,1.3467,
2025-07-18,18:00,585.0616,0.0000,-0.0000,585.0616,539.8051,0.0000,
2025-07-18,18:10,605.5069,0.0000,-0.0000,605.5069,567.4297,0.0000,
2025-07-18,18:20,629.9897,0.0000,0.0000,629.9897,591.9249,0.0000,
2025-07-18,18:30,674.8016,0.0000,0.0000,674.8016,626.9046,0.0000,
2025-07-18,18:40,687.1018,0.0000,0.0000,687.1018,652.3136,0.0000,
2025-07-18,18:50,383.1181,0.0000,347.7849,730.9030,690.0739,0.0000,
2025-07-18,19:00,0.0000,0.0000,775.5804,775.5804,728.7496,0.0000,
2025-07-18,19:10,0.0000,0.0000,761.0338,761.0338,727.6856,0.0000,
2025-07-18,19:20,0.0000,0.0000,740.3688,740.3688,714.6454,1.6756,
2025-07-18,19:30,0.0000,0.0000,730.8980,730.8980,706.0967,7.8770,
2025-07-18,19:40,0.0000,0.0000,747.0358,747.0358,706.0262,0.0000,
2025-07-18,19:50,0.0000,0.0000,769.5970,769.5970,732.7758,0.0000,
2025-07-18,20:00,0.0000,0.0000,796.2418,796.2418,759.8417,0.0000,
2025-07-18,20:10,0.0000,0.0000,763.1632,763.1632,735.9372,0.0000,
2025-07-18,20:20,0.0000,0.0000,743.2581,743.2581,701.5930,0.0000,
2025-07-18,20:30,0.0000,0.0000,735.5498,735.5498,690.9114,0.0000,
2025-07-18,20:40,0.0000,0.0000,729.4884,729.4884,704.7679,0.0000,
2025-07-18,20:50,770.5452,0.0000,-0.0000,770.5452,730.2053,0.0000,
2025-07-18,21:00,778.3956,0.0000,0.0000,778.3956,741.8569,0.0000,
2025-07-18,21:10,751.1910,0.0000,0.0000,751.1910,720.8623,0.0000,
2025-07-18,21:20,748.1572,0.0000,0.0000,748.1572,709.6024,0.0000,
2025-07-18,21:30,759.6382,0.0000,0.0000,759.6382,722.9316,0.0000,
2025-07-18,21:40,762.7065,0.0000,-0.0000,762.7065,728.9926,0.0000,
2025-07-18,21:50,717.8007,0.0000,-0.0000,717.8007,684.2242,0.0000,
2025-07-18,22:00,666.2877,0.0000,0.0000,666.2877,619.6784,0.0000,
2025-07-18,22:10,1475.3515,833.3333,0.0000,642.0181,613.7460,1.2800,
2025-07-18,22:20,652.7798,0.0000,0.0000,652.7798,627.4807,12.7339,
2025-07-18,22:30,679.6012,10.7198,0.0000,668.8813,627.6291,0.0000,
2025-07-18,22:40,1491.0477,833.3333,0.0000,657.7143,623.0061,0.0000,
2025-07-18,22:50,677.8498,0.0000,0.0000,677.8498,644.4004,0.0000,
2025-07-18,23:00,698.5487,0.0000,0.0000,698.5487,663.8537,0.0000,
2025-07-18,23:10,664.0384,0.0000,0.0000,664.0384,625.1390,0.0000,
2025-07-18,23:20,644.4389,0.0000,0.0000,644.4389,610.1861,0.0000,
2025-07-18,23:30,689.9587,0.0000,0.0000,689.9587,641.7647,0.0000,
2025-07-18,23:40,708.1141,0.0000,0.0000,708.1141,658.8809,0.0000,
2025-07-18,23:50,685.8767,0.0000,0.0000,685.8767,644.1612,0.0000,
2025-07-18,24:00,644.4349,0.0000,0.0000,644.4349,616.5160,0.0000,2709.6479
2025-07-19,00:10,642.8608,0.0000,0.0000,642.8608,608.5727,0.0000,
2025-07-19,00:20,1271.3058,636.1118,0.0000,635.1940,611.0331,0.0000,
2025-07-19,00:30,652.0340,0.0000,0.0000,652.0340,616.8813,0.0000,
2025-07-19,00:40,655.9162,0.0000,0.0000,655.9162,628.1982,0.0000,
2025-07-19,00:50,661.1464,0.0000,0.0000,661.1464,631.6314,0.0000,
2025-07-19,01:00,656.5561,0.0000,0.0000,656.5561,616.7849,0.0000,
2025-07-19,01:10,620.5190,0.0000,0.0000,620.5190,590.2185,0.0000,
2025-07-19,01:20,628.4100,0.0000,0.0000,628.4100,595.2096,8.3193,
2025-07-19,01:30,661.6627,0.0000,0.0000,661.6627,609.6696,0.0000,
2025-07-19,01:40,604.9603,0.0000,0.0000,604.9603,574.1377,0.0000,
2025-07-19,01:50,603.8555,0.0000,0.0000,603.8555,572.3095,0.0000,
2025-07-19,02:00,635.0419,0.0000,0.0000,635.0419,605.4667,0.0000,
2025-07-19,02:10,623.2482,0.0000,0.0000,623.2482,592.7552,0.0000,
2025-07-19,02:20,626.1461,0.0000,0.0000,626.1461,596.0732,0.0000,
2025-07-19,02:30,644.8091,0.0000,0.0000,644.8091,605.3208,0.0000,
2025-07-19,02:40,575.6308,0.0000,0.0000,575.6308,546.7119,7.5058,
2025-07-19,02:50,548.1686,0.0000,0.0000,548.1686,522.2251,17.6114,
2025-07-19,03:00,596.1899,0.0000,0.0000,596.1899,554.5902,9.9984,
2025-07-19,03:10,588.3819,0.0000,0.0000,588.3819,565.6522,0.0000,
2025-07-19,03:20,596.8225,0.0000,0.0000,596.8225,569.9838,0.0000,
2025-07-19,03:30,611.3387,0.0000,0.0000,611.3387,577.5260,0.0000,
2025-07-19,03:40,600.0187,0.0000,0.0000,600.0187,573.1567,0.0000,
2025-07-19,03:50,580.2865,0.0000,0.0000,580.2865,558.8036,0.0000,
2025-07-19,04:00,587.2305,0.0000,0.0000,587.2305,553.7725,0.0000,
2025-07-19,04:10,595.3447,0.0000,0.0000,595.3447,572.4276,0.0000,
2025-07-19,04:20,591.3241,0.0000,0.0000,591.3241,561.9463,0.0000,
2025-07-19,04:30,561.0537,0.0000,0.0000,561.0537,534.4865,4.8863,
2025-07-19,04:40,576.4597,0.0000,0.0000,576.4597,551.3172,0.0000,
2025-07-19,04:50,572.0341,0.0000,0.0000,572.0341,548.5879,0.0000,
2025-07-19,05:00,550.2065,0.0000,0.0000,550.2065,517.8590,0.0000,
2025-07-19,05:10,530.4175,0.0000,0.0000,530.4175,507.3368,14.1596,
2025-07-19,05:20,522.8978,0.0000,0.0000,522.8978,492.7830,7.8760,
2025-07-19,05:30,472.4538,0.0000,0.0000,472.4538,452.8711,13.7767,
2025-07-19,05:40,1260.4587,833.3333,0.0000,427.1254,399.2653,0.0000,
2025-07-19,05:50,0.0000,0.0000,402.4344,402.4344,375.8407,0.0000,
2025-07-19,06:00,0.0000,0.0000,407.8319,407.8319,366.7683,0.0000,
2025-07-19,06:10,0.0000,0.0000,350.0147,350.0147,312.0301,0.0000,
2025-07-19,06:20,0.0000,0.0000,290.4162,290.4162,243.3385,0.0000,
2025-07-19,06:30,0.0000,0.0000,227.1293,227.1293,182.4538,0.0000,
2025-07-19,06:40,0.0000,0.0000,180.8581,180.8581,128.2505,0.0000,
2025-07-19,06:50,0.0000,0.0000,173.8960,173.8960,119.2723,0.0000,
2025-07-19,07:00,0.0000,0.0000,191.4900,191.4900,129.4187,0.0000,
2025-07-19,07:10,0.0000,0.0000,142.9534,142.9534,85.9051,0.0000,
2025-07-19,07:20,0.0000,0.0000,81.8552,81.8552,27.6638,0.0000,
2025-07-19,07:30,0.0000,0.0000,59.2873,59.2873,-6.4684,0.0000,
2025-07-19,07:40,0.0000,0.0000,40.7672,40.7672,-20.6411,0.0000,
2025-07-19,07:50,0.0000,0.0000,-0.0000,0.0000,-72.3364,0.0000,
2025-07-19,08:00,0.0000,0.0000,-0.0000,0.0000,-158.8596,0.0000,
2025-07-19,08:10,0.0000,58.0317,0.0000,-58.0317,-220.5994,0.0000,
2025-07-19,08:20,0.0000,124.5574,0.0000,-124.5574,-262.8170,0.0000,
2025-07-19,08:30,0.0000,155.2683,0.0000,-155.2683,-302.5717,0.0000,
2025-07-19,08:40,0.0000,167.3708,0.0000,-167.3708,-342.7946,0.0000,
2025-07-19,08:50,0.0000,175.6079,0.0000,-175.6079,-352.7367,0.0000,
2025-07-19,09:00,0.0000,177.1590,0.0000,-177.1590,-337.2549,0.0000,
2025-07-19,09:10,0.0000,164.8087,0.0000,-164.8087,-337.7736,0.0000,
2025-07-19,09:20,0.0000,161.5419,0.0000,-161.5419,-365.4442,0.0000,
2025-07-19,09:30,0.0000,152.8958,0.0000,-152.8958,-408.0726,0.0000,
2025-07-19,09:40,0.0000,189.1623,0.0000,-189.1623,-445.4988,0.0000,
2025-07-19,09:50,0.0000,212.5113,0.0000,-212.5113,-486.0120,0.0000,
2025-07-19,10:00,0.0000,258.4095,0.0000,-258.4095,-525.6178,0.0000,
2025-07-19,10:10,0.0000,260.6957,0.0000,-260.6957,-547.3233,0.0000,
2025-07-19,10:20,0.0000,298.3402,0.0000,-298.3402,-560.1743,0.0000,
2025-07-19,10:30,0.0000,265.7155,0.0000,-265.7155,-574.8162,0.0000,
2025-07-19,10:40,0.0000,320.4403,0.0000,-320.4403,-593.3138,0.0000,
2025-07-19,10:50,0.0000,286.8472,0.0000,-286.8472,-604.4564,0.0000,
2025-07-19,11:00,0.0000,235.7395,0.0000,-235.7395,-606.2267,0.0000,
2025-07-19,11:10,0.0000,321.1894,0.0000,-321.1894,-613.0740,0.0000,
2025-07-19,11:20,0.0000,294.5568,0.0000,-294.5568,-652.8105,0.0000,
2025-07-19,11:30,0.0000,475.5140,0.0000,-475.5140,-695.4945,0.0000,
2025-07-19,11:40,0.0000,460.0595,0.0000,-460.0595,-683.8797,0.0000,
2025-07-19,11:50,0.0000,447.7990,0.0000,-447.7990,-690.4617,0.0000,
2025-07-19,12:00,0.0000,469.9161,0.0000,-469.9161,-710.0265,0.0000,
2025-07-19,12:10,0.0000,442.8562,0.0000,-442.8562,-670.3331,0.0000,
2025-07-19,12:20,0.0000,425.7830,0.0000,-425.7830,-667.7080,0.0000,
2025-07-19,12:30,0.0000,470.4017,0.0000,-470.4017,-692.0891,0.0000,
2025-07-19,12:40,0.0000,396.5341,0.0000,-396.5341,-642.2729,0.0000,
2025-07-19,12:50,0.0000,231.8283,0.0000,-231.8283,-642.8628,0.0000,
2025-07-19,13:00,0.0000,287.8206,0.0000,-287.8206,-680.4360,0.0000,
2025-07-19,13:10,0.0000,285.4829,0.0000,-285.4829,-614.8522,0.0000,
2025-07-19,13:20,0.0000,244.3298,0.0000,-244.3298,-576.3887,0.0000,
2025-07-19,13:30,0.0000,316.3221,0.0000,-316.3221,-601.1121,0.0000,
2025-07-19,13:40,0.0000,299.9365,0.0000,-299.9365,-588.1117,0.0000,
2025-07-19,13:50,0.0000,282.4920,0.0000,-282.4920,-544.1384,0.0000,
2025-07-19,14:00,0.0000,263.6662,0.0000,-263.6662,-497.6601,0.0000,
2025-07-19,14:10,0.0000,151.1358,0.0000,-151.1358,-461.1417,0.0000,
2025-07-19,14:20,0.0000,113.7963,0.0000,-113.7963,-412.7615,0.0000,
2025-07-19,14:30,0.0000,149.5099,0.0000,-149.5099,-361.3654,0.0000,
2025-07-19,14:40,0.0000,101.2935,0.0000,-101.2935,-333.3782,0.0000,
2025-07-19,14:50,0.0000,69.3401,0.0000,-69.3401,-273.1228,0.0000,
2025-07-19,15:00,0.0000,0.0000,-0.0000,0.0000,-200.2688,0.0000,
2025-07-19,15:10,0.0000,0.0000,-0.0000,0.0000,-190.2392,0.0000,
2025-07-19,15:20,0.0000,-0.0000,0.0000,0.0000,-160.5546,0.0000,
2025-07-19,15:30,0.0000,0.0000,-0.0000,0.0000,-85.8027,0.0000,
2025-07-19,15:40,22.6723,0.0000,-0.0000,22.6723,-22.7886,0.0000,
2025-07-19,15:50,98.8495,0.0000,-0.0000,98.8495,32.2811,0.0000,
2025-07-19,16:00,128.5600,0.0000,-0.0000,128.5600,78.1229,0.0000,
2025-07-19,16:10,151.6788,0.0000,-0.0000,151.6788,102.3149,0.0000,
2025-07-19,16:20,179.1624,0.0000,-0.0000,179.1624,132.2206,7.3635,
2025-07-19,16:30,236.6662,0.0000,0.0000,236.6662,185.8440,0.0000,
2025-07-19,16:40,296.7652,0.0000,0.0000,296.7652,245.3816,0.0000,
2025-07-19,16:50,277.1385,0.0000,-0.0000,277.1385,234.1301,0.0000,
2025-07-19,17:00,255.6633,0.0000,-0.0000,255.6633,201.3041,18.7997,
2025-07-19,17:10,326.2367,0.0000,-0.0000,326.2367,276.6780,0.0000,
2025-07-19,17:20,391.3222,0.0000,-0.0000,391.3222,355.6870,0.0000,
2025-07-19,17:30,442.9523,0.0000,-0.0000,442.9523,390.4259,0.0000,
2025-07-19,17:40,484.4063,0.0000,0.0000,484.4063,434.0902,0.0000,
2025-07-19,17:50,521.3153,0.0000,-0.0000,521.3153,477.9442,0.0000,
2025-07-19,18:00,560.3878,0.0000,-0.0000,560.3878,515.1313,0.0000,
2025-07-19,18:10,592.0407,0.0000,-0.0000,592.0407,553.9636,0.0000,
2025-07-19,18:20,627.2111,0.0000,0.0000,627.2111,589.1464,0.0000,
2025-07-19,18:30,666.5621,0.0000,0.0000,666.5621,618.6652,0.0000,
2025-07-19,18:40,679.8121,0.0000,0.0000,679.8121,648.0134,0.0000,
2025-07-19,18:50,234.0893,0.0000,491.1400,725.2294,684.4003,0.0000,
2025-07-19,19:00,0.0000,0.0000,764.7169,764.7169,717.8860,0.0000,
2025-07-19,19:10,0.0000,0.0000,757.4520,757.4520,724.1037,0.0000,
2025-07-19,19:20,0.0000,0.0000,727.9523,727.9523,700.5533,0.0000,
2025-07-19,19:30,0.0000,0.0000,703.4117,703.4117,678.5839,33.7233,
2025-07-19,19:40,0.0000,0.0000,741.3728,741.3728,700.3632,0.2963,
2025-07-19,19:50,0.0000,0.0000,735.4555,735.4555,698.6342,0.0000,
2025-07-19,20:00,0.0000,0.0000,718.7592,718.7592,682.3591,0.0000,
2025-07-19,20:10,0.0000,0.0000,750.9454,750.9454,723.7194,0.0000,
2025-07-19,20:20,0.0000,0.0000,776.5121,776.5121,734.8470,0.0000,
2025-07-19,20:30,0.0000,0.0000,747.2817,747.2817,702.6432,0.0000,
2025-07-19,20:40,0.0000,0.0000,725.0005,725.0005,700.2801,0.0000,
2025-07-19,20:50,725.9449,0.0000,-0.0000,725.9449,685.6051,0.0000,
2025-07-19,21:00,701.6518,0.0000,0.0000,701.6518,665.1132,5.8065,
2025-07-19,21:10,722.9080,0.0000,0.0000,722.9080,692.5793,6.7872,
2025-07-19,21:20,738.8067,0.0000,0.0000,738.8067,700.2519,0.0000,
2025-07-19,21:30,725.4158,0.0000,0.0000,725.4158,688.7092,0.0000,
2025-07-19,21:40,753.3678,0.0000,-0.0000,753.3678,719.6539,0.0000,
2025-07-19,21:50,740.0140,0.0000,-0.0000,740.0140,706.4375,0.0000,
2025-07-19,22:00,1528.4127,833.3333,0.0000,695.0793,648.4701,0.0000,
2025-07-19,22:10,1501.7101,833.3333,0.0000,668.3768,638.8246,0.0000,
2025-07-19,22:20,675.4777,0.0000,0.0000,675.4777,649.0250,0.0000,
2025-07-19,22:30,1510.7924,833.3333,0.0000,677.4591,636.2068,0.0000,
2025-07-19,22:40,1466.8182,833.3333,0.0000,633.4848,598.7766,0.0000,
2025-07-19,22:50,1490.8317,833.3333,0.0000,657.4983,624.0489,0.0000,
2025-07-19,23:00,1536.4913,833.3333,0.0000,703.1580,668.4631,0.0000,
2025-07-19,23:10,1312.8897,666.6667,0.0000,646.2231,607.3237,0.0000,
2025-07-19,23:20,1461.6353,833.3333,0.0000,628.3019,594.0491,0.0000,
2025-07-19,23:30,1530.1758,833.3333,0.0000,696.8425,648.6485,0.0000,
2025-07-19,23:40,1523.8479,833.3333,0.0000,690.5145,641.2813,0.0000,
2025-07-19,23:50,698.2275,0.0000,0.0000,698.2275,656.5120,26.4429,
2025-07-19,24:00,756.5007,0.0000,0.0000,756.5007,728.5817,54.8427,8550.0000
2025-07-20,00:10,1655.5132,833.3333,0.0000,822.1798,787.8917,0.0000,
2025-07-20,00:20,1635.4766,833.3333,0.0000,802.1432,778.3287,0.0000,
2025-07-20,00:30,777.9591,-0.0000,0.0000,777.9591,742.8064,0.0000,
2025-07-20,00:40,800.1177,0.0000,0.0000,800.1177,772.3998,0.0000,
2025-07-20,00:50,807.7906,0.0000,0.0000,807.7906,778.2756,0.0000,
2025-07-20,01:00,788.3221,0.0000,0.0000,788.3221,748.5509,0.0000,
2025-07-20,01:10,792.2448,0.0000,0.0000,792.2448,761.9442,0.0000,
2025-07-20,01:20,803.9841,0.0000,0.0000,803.9841,770.0477,0.0000,
2025-07-20,01:30,796.3426,0.0000,0.0000,796.3426,744.3495,0.0000,
2025-07-20,01:40,745.9606,0.0000,0.0000,745.9606,715.1380,0.0000,
2025-07-20,01:50,763.5253,0.0000,0.0000,763.5253,731.9792,0.0000,
2025-07-20,02:00,791.6049,0.0000,0.0000,791.6049,762.0297,0.0000,
2025-07-20,02:10,759.8315,0.0000,0.0000,759.8315,729.3385,0.0000,
2025-07-20,02:20,753.5069,0.0000,0.0000,753.5069,726.5514,0.0000,
2025-07-20,02:30,802.3797,0.0000,0.0000,802.3797,762.8914,0.0000,
2025-07-20,02:40,780.8458,0.0000,0.0000,780.8458,751.9270,0.0000,
2025-07-20,02:50,755.8450,0.0000,0.0000,755.8450,728.3637,8.7728,
